frame.number$frame.time$frame.len$eth.src$eth.dst$ip.src$ip.dst$ip.proto$ip.len$tcp.len$tcp.srcport$tcp.dstport$_ws.col.Info
56$Apr 10, 2020 16:27:50.635223678 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.166.74$6$52$0$59102$443$59102 → 443 [ACK] Seq=142 Ack=1103 Win=501 Len=0 TSval=2875491742 TSecr=1549245197
57$Apr 10, 2020 16:27:50.635383109 IST$105$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.166.74$6$91$39$59102$443$Application Data
58$Apr 10, 2020 16:27:50.676734657 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.166.74$192.168.0.106$6$52$0$443$59102$443 → 59102 [ACK] Seq=1103 Ack=181 Win=256 Len=0 TSval=1549245265 TSecr=2875491742
59$Apr 10, 2020 16:27:51.892300490 IST$105$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.160.197$6$91$39$40662$443$Application Data
60$Apr 10, 2020 16:27:51.895094073 IST$90$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.160.197$6$76$24$40662$443$Application Data
61$Apr 10, 2020 16:27:51.911345169 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.160.197$192.168.0.106$6$52$0$443$40662$443 → 40662 [ACK] Seq=1 Ack=65 Win=267 Len=0 TSval=3413530326 TSecr=3459711188
62$Apr 10, 2020 16:27:51.911411750 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.160.197$192.168.0.106$6$52$0$443$40662$443 → 40662 [FIN, ACK] Seq=1 Ack=65 Win=267 Len=0 TSval=3413530326 TSecr=3459711188
63$Apr 10, 2020 16:27:51.911445527 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.160.197$6$52$0$40662$443$40662 → 443 [ACK] Seq=65 Ack=2 Win=501 Len=0 TSval=3459711207 TSecr=3413530326
64$Apr 10, 2020 16:27:53.457406578 IST$103$30:4b:07:69:03:c0$01:00:5e:00:00:fb$192.168.0.100$224.0.0.251$17$89$$$$Standard query 0x0053 PTR _CA5E8412._sub._googlecast._tcp.local, "QM" question PTR _googlecast._tcp.local, "QM" question
65$Apr 10, 2020 16:27:54.188615137 IST$350$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.27.206$6$336$284$34600$443$Application Data
66$Apr 10, 2020 16:27:54.194832710 IST$911$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.27.206$6$897$845$34600$443$Application Data, Application Data
67$Apr 10, 2020 16:27:54.207896944 IST$101$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$52.202.62.248$6$87$35$59392$443$Application Data
68$Apr 10, 2020 16:27:54.213467063 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.27.206$192.168.0.106$6$52$0$443$34600$443 → 34600 [ACK] Seq=1 Ack=285 Win=278 Len=0 TSval=722125407 TSecr=282342538
69$Apr 10, 2020 16:27:54.213736630 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.27.206$192.168.0.106$6$52$0$443$34600$443 → 34600 [ACK] Seq=1 Ack=1130 Win=288 Len=0 TSval=722125407 TSecr=282342545
70$Apr 10, 2020 16:27:54.280860502 IST$315$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.27.206$192.168.0.106$6$301$249$443$34600$Application Data
71$Apr 10, 2020 16:27:54.280895072 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.27.206$6$52$0$34600$443$34600 → 443 [ACK] Seq=1130 Ack=250 Win=501 Len=0 TSval=282342631 TSecr=722125472
72$Apr 10, 2020 16:27:54.280911957 IST$452$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.27.206$192.168.0.106$6$438$386$443$34600$Application Data
73$Apr 10, 2020 16:27:54.280923321 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.27.206$6$52$0$34600$443$34600 → 443 [ACK] Seq=1130 Ack=636 Win=501 Len=0 TSval=282342631 TSecr=722125472
74$Apr 10, 2020 16:27:54.280930032 IST$165$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.27.206$192.168.0.106$6$151$99$443$34600$Application Data
75$Apr 10, 2020 16:27:54.280937372 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.27.206$6$52$0$34600$443$34600 → 443 [ACK] Seq=1130 Ack=735 Win=501 Len=0 TSval=282342631 TSecr=722125473
76$Apr 10, 2020 16:27:54.280942203 IST$105$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.27.206$192.168.0.106$6$91$39$443$34600$Application Data
77$Apr 10, 2020 16:27:54.280948610 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.27.206$6$52$0$34600$443$34600 → 443 [ACK] Seq=1130 Ack=774 Win=501 Len=0 TSval=282342631 TSecr=722125473
78$Apr 10, 2020 16:27:54.281322523 IST$105$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.27.206$6$91$39$34600$443$Application Data
79$Apr 10, 2020 16:27:54.301581373 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.27.206$192.168.0.106$6$52$0$443$34600$443 → 34600 [ACK] Seq=774 Ack=1169 Win=288 Len=0 TSval=722125495 TSecr=282342631
80$Apr 10, 2020 16:27:54.301812730 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.27.206$192.168.0.106$6$52$0$443$34600$[TCP Dup ACK 79#1] 443 → 34600 [ACK] Seq=774 Ack=1169 Win=288 Len=0 TSval=722125495 TSecr=282342631
81$Apr 10, 2020 16:27:54.483576313 IST$97$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$52.202.62.248$192.168.0.106$6$83$31$443$59392$Application Data
82$Apr 10, 2020 16:27:54.483612796 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$52.202.62.248$6$52$0$59392$443$59392 → 443 [ACK] Seq=36 Ack=32 Win=501 Len=0 TSval=3239305055 TSecr=1925756278
83$Apr 10, 2020 16:27:54.702995368 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$89.163.212.113$192.168.0.106$6$52$0$80$39145$[TCP Dup ACK 13#1] 80 → 39145 [ACK] Seq=1 Ack=1 Win=288 Len=0 TSval=4224788611 TSecr=3438073172
84$Apr 10, 2020 16:27:54.703027951 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$89.163.212.113$6$52$0$39145$80$[TCP Dup ACK 14#1] [TCP ACKed unseen segment] 39145 → 80 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=3438083418 TSecr=4224771544
85$Apr 10, 2020 16:28:03.703959402 IST$70$ac:57:75:48:ee:a0$98:22:ef:d5:cc:2f$$$$$$$$Router Solicitation from ac:57:75:48:ee:a0
86$Apr 10, 2020 16:28:03.911253284 IST$118$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.166.78$192.168.0.106$6$104$52$443$53814$Application Data
87$Apr 10, 2020 16:28:03.955029675 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.166.78$6$52$0$53814$443$53814 → 443 [ACK] Seq=496 Ack=310 Win=12256 Len=0 TSval=2742618737 TSecr=2962863309
88$Apr 10, 2020 16:28:04.403947024 IST$96$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$3.235.82.186$6$82$30$38722$443$Application Data
89$Apr 10, 2020 16:28:04.822522496 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$3.235.82.186$192.168.0.106$6$52$0$443$38722$443 → 38722 [ACK] Seq=1 Ack=31 Win=9 Len=0 TSval=2302250436 TSecr=4007829070
90$Apr 10, 2020 16:28:04.925949930 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$89.163.212.113$192.168.0.106$6$52$0$80$39145$[TCP Dup ACK 13#2] 80 → 39145 [ACK] Seq=1 Ack=1 Win=288 Len=0 TSval=4224798851 TSecr=3438083418
91$Apr 10, 2020 16:28:04.925983022 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$89.163.212.113$6$52$0$39145$80$[TCP Dup ACK 14#2] [TCP ACKed unseen segment] 39145 → 80 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=3438093641 TSecr=4224771544
92$Apr 10, 2020 16:28:07.104201562 IST$283$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$3.235.82.186$6$269$217$38722$443$Application Data
93$Apr 10, 2020 16:28:07.384314668 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$3.235.82.186$192.168.0.106$6$52$0$443$38722$443 → 38722 [ACK] Seq=1 Ack=248 Win=9 Len=0 TSval=2302253139 TSecr=4007831770
94$Apr 10, 2020 16:28:07.384342256 IST$261$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$3.235.82.186$192.168.0.106$6$247$195$443$38722$Application Data
95$Apr 10, 2020 16:28:07.384356964 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$3.235.82.186$6$52$0$38722$443$38722 → 443 [ACK] Seq=248 Ack=196 Win=501 Len=0 TSval=4007832050 TSecr=2302253140
96$Apr 10, 2020 16:28:08.920525509 IST$42$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$$$$$$$$Who has 192.168.0.106? Tell 192.168.0.1
97$Apr 10, 2020 16:28:08.920547547 IST$42$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$$$$$$$$192.168.0.106 is at 98:22:ef:d5:cc:2f
98$Apr 10, 2020 16:28:10.045445385 IST$118$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.194.189$192.168.0.106$6$104$52$443$37172$Application Data
